CHR25.AtP.um.g40907	65	CHR25.AtP.um.g40907	58	CHR25.AtP.um.g40907	64
CHR25.AtP.um.g40908	56	CHR25.AtP.um.g40908	62	CHR25.AtP.um.g40908	48
CHR25.AtP.um.g40909	424	CHR25.AtP.um.g40909	472	CHR25.AtP.um.g40909	457
CHR25.AtP.um.g40910	415	CHR25.AtP.um.g40910	452	CHR25.AtP.um.g40910	458
CHR25.AtP.um.g40911	51	CHR25.AtP.um.g40911	70	CHR25.AtP.um.g40911	66
CHR25.AtP.um.g40912	500	CHR25.AtP.um.g40912	477	CHR25.AtP.um.g40912	456
CHR25.AtP.um.g40913	802	CHR25.AtP.um.g40913	782	CHR25.AtP.um.g40913	756
CHR25.AtP.um.g40914	306	CHR25.AtP.um.g40914	311	CHR25.AtP.um.g40914	296
CHR25.AtP.um.g40915	0	CHR25.AtP.um.g40915	2	CHR25.AtP.um.g40915	0
CHR25.AtP.um.g40916	78	CHR25.AtP.um.g40916	81	CHR25.AtP.um.g40916	93
CHR25.AtP.um.g40917	134	CHR25.AtP.um.g40917	145	CHR25.AtP.um.g40917	154
CHR25.AtP.um.g40918	227	CHR25.AtP.um.g40918	200	CHR25.AtP.um.g40918	210
CHR25.AtP.um.g40919	525	CHR25.AtP.um.g40919	547	CHR25.AtP.um.g40919	521
CHR25.AtP.um.g40920	37	CHR25.AtP.um.g40920	61	CHR25.AtP.um.g40920	47
CHR25.AtP.um.g40921	734	CHR25.AtP.um.g40921	655	CHR25.AtP.um.g40921	729
CHR25.AtP.um.g40922	105	CHR25.AtP.um.g40922	96	CHR25.AtP.um.g40922	90
CHR25.AtP.um.g40923	163	CHR25.AtP.um.g40923	167	CHR25.AtP.um.g40923	161
CHR25.AtP.um.g40924	77	CHR25.AtP.um.g40924	122	CHR25.AtP.um.g40924	99
CHR25.AtP.um.g40925	205	CHR25.AtP.um.g40925	215	CHR25.AtP.um.g40925	225
CHR25.AtP.um.g40926	101	CHR25.AtP.um.g40926	135	CHR25.AtP.um.g40926	157
CHR25.AtP.um.g40927	437	CHR25.AtP.um.g40927	464	CHR25.AtP.um.g40927	415
CHR25.AtP.um.g40928	411	CHR25.AtP.um.g40928	410	CHR25.AtP.um.g40928	429
CHR25.AtP.um.g40929	212	CHR25.AtP.um.g40929	205	CHR25.AtP.um.g40929	224
CHR25.AtP.um.g40930	125	CHR25.AtP.um.g40930	152	CHR25.AtP.um.g40930	120
CHR25.AtP.um.g40931	188	CHR25.AtP.um.g40931	179	CHR25.AtP.um.g40931	182
CHR25.AtP.um.g40932	44	CHR25.AtP.um.g40932	59	CHR25.AtP.um.g40932	56
CHR25.AtP.um.g40933	200	CHR25.AtP.um.g40933	169	CHR25.AtP.um.g40933	172
CHR25.AtP.um.g40934	253	CHR25.AtP.um.g40934	232	CHR25.AtP.um.g40934	234
CHR25.AtP.um.g40935	47	CHR25.AtP.um.g40935	33	CHR25.AtP.um.g40935	40
CHR25.AtP.um.g40936	97	CHR25.AtP.um.g40936	100	CHR25.AtP.um.g40936	95
CHR25.AtP.um.g40937	153	CHR25.AtP.um.g40937	128	CHR25.AtP.um.g40937	125
CHR25.AtP.um.g40938	152	CHR25.AtP.um.g40938	160	CHR25.AtP.um.g40938	158
CHR25.AtP.um.g40939	98	CHR25.AtP.um.g40939	107	CHR25.AtP.um.g40939	104
CHR25.AtP.um.g40940	137	CHR25.AtP.um.g40940	148	CHR25.AtP.um.g40940	125
CHR25.AtP.um.g40941	562	CHR25.AtP.um.g40941	522	CHR25.AtP.um.g40941	523
CHR25.AtP.um.g40942	243	CHR25.AtP.um.g40942	250	CHR25.AtP.um.g40942	232
CHR25.AtP.um.g40943	522	CHR25.AtP.um.g40943	471	CHR25.AtP.um.g40943	450
CHR25.AtP.um.g40944	96	CHR25.AtP.um.g40944	82	CHR25.AtP.um.g40944	75
CHR25.AtP.um.g40945	137	CHR25.AtP.um.g40945	145	CHR25.AtP.um.g40945	150
CHR25.AtP.um.g40946	133	CHR25.AtP.um.g40946	115	CHR25.AtP.um.g40946	114
CHR25.AtP.um.g40947	247	CHR25.AtP.um.g40947	272	CHR25.AtP.um.g40947	257
CHR25.AtP.um.g40948	68	CHR25.AtP.um.g40948	51	CHR25.AtP.um.g40948	86
CHR25.AtP.um.g40949	57	CHR25.AtP.um.g40949	53	CHR25.AtP.um.g40949	45
CHR25.AtP.um.g40950	0	CHR25.AtP.um.g40950	0	CHR25.AtP.um.g40950	0
CHR25.AtP.um.g40951	179	CHR25.AtP.um.g40951	205	CHR25.AtP.um.g40951	161
CHR25.AtP.um.g40952	352	CHR25.AtP.um.g40952	389	CHR25.AtP.um.g40952	361
CHR25.AtP.um.g40953	117	CHR25.AtP.um.g40953	143	CHR25.AtP.um.g40953	141
CHR25.AtP.um.g40954	225	CHR25.AtP.um.g40954	238	CHR25.AtP.um.g40954	259
CHR25.AtP.um.g40955	76	CHR25.AtP.um.g40955	76	CHR25.AtP.um.g40955	84
CHR25.AtP.um.g40956	68	CHR25.AtP.um.g40956	73	CHR25.AtP.um.g40956	60
CHR25.AtP.um.g40957	261	CHR25.AtP.um.g40957	260	CHR25.AtP.um.g40957	271
CHR25.AtP.um.g40958	241	CHR25.AtP.um.g40958	255	CHR25.AtP.um.g40958	284
CHR25.AtP.um.g40959	54	CHR25.AtP.um.g40959	56	CHR25.AtP.um.g40959	50
CHR25.AtP.um.g40960	35	CHR25.AtP.um.g40960	30	CHR25.AtP.um.g40960	39
CHR25.AtP.um.g40961	115	CHR25.AtP.um.g40961	96	CHR25.AtP.um.g40961	104
CHR25.AtP.um.g40962	154	CHR25.AtP.um.g40962	168	CHR25.AtP.um.g40962	156
CHR25.AtP.um.g40963	52	CHR25.AtP.um.g40963	75	CHR25.AtP.um.g40963	59
CHR25.AtP.um.g40964	124	CHR25.AtP.um.g40964	122	CHR25.AtP.um.g40964	144
CHR25.AtP.um.g40965	121	CHR25.AtP.um.g40965	125	CHR25.AtP.um.g40965	133
CHR25.AtP.um.g40966	203	CHR25.AtP.um.g40966	193	CHR25.AtP.um.g40966	202
CHR25.AtP.um.g40967	2291	CHR25.AtP.um.g40967	2412	CHR25.AtP.um.g40967	2396
CHR25.AtP.um.g40968	160	CHR25.AtP.um.g40968	138	CHR25.AtP.um.g40968	148
CHR25.AtP.um.g40969	281	CHR25.AtP.um.g40969	261	CHR25.AtP.um.g40969	284
CHR25.AtP.um.g40970	89	CHR25.AtP.um.g40970	78	CHR25.AtP.um.g40970	92
CHR25.AtP.um.g40971	163	CHR25.AtP.um.g40971	138	CHR25.AtP.um.g40971	168
CHR25.AtP.um.g40972	104	CHR25.AtP.um.g40972	95	CHR25.AtP.um.g40972	114
CHR25.AtP.um.g40973	154	CHR25.AtP.um.g40973	162	CHR25.AtP.um.g40973	139
CHR25.AtP.um.g40974	85	CHR25.AtP.um.g40974	97	CHR25.AtP.um.g40974	103
CHR25.AtP.um.g40975	67	CHR25.AtP.um.g40975	65	CHR25.AtP.um.g40975	68
CHR25.AtP.um.g40976	77	CHR25.AtP.um.g40976	86	CHR25.AtP.um.g40976	70
CHR25.AtP.um.g40977	207	CHR25.AtP.um.g40977	200	CHR25.AtP.um.g40977	224
CHR25.AtP.um.g40978	159	CHR25.AtP.um.g40978	144	CHR25.AtP.um.g40978	160
CHR25.AtP.um.g40979	96	CHR25.AtP.um.g40979	113	CHR25.AtP.um.g40979	100
CHR25.AtP.um.g40980	182	CHR25.AtP.um.g40980	172	CHR25.AtP.um.g40980	169
CHR25.AtP.um.g40981	328	CHR25.AtP.um.g40981	308	CHR25.AtP.um.g40981	372
CHR25.AtP.um.g40982	139	CHR25.AtP.um.g40982	126	CHR25.AtP.um.g40982	133
CHR25.AtP.um.g40983	53	CHR25.AtP.um.g40983	48	CHR25.AtP.um.g40983	38
CHR25.AtP.um.g40984	297	CHR25.AtP.um.g40984	314	CHR25.AtP.um.g40984	292
CHR25.AtP.um.g40985	340	CHR25.AtP.um.g40985	370	CHR25.AtP.um.g40985	375
CHR25.AtP.um.g40986	315	CHR25.AtP.um.g40986	290	CHR25.AtP.um.g40986	291
CHR25.AtP.um.g40987	64	CHR25.AtP.um.g40987	57	CHR25.AtP.um.g40987	65
CHR25.AtP.um.g40988	302	CHR25.AtP.um.g40988	329	CHR25.AtP.um.g40988	325
CHR25.AtP.um.g40989	57	CHR25.AtP.um.g40989	60	CHR25.AtP.um.g40989	57
CHR25.AtP.um.g40990	15	CHR25.AtP.um.g40990	7	CHR25.AtP.um.g40990	20
CHR25.AtP.um.g40991	178	CHR25.AtP.um.g40991	179	CHR25.AtP.um.g40991	159
CHR25.AtP.um.g40992	20	CHR25.AtP.um.g40992	35	CHR25.AtP.um.g40992	30
CHR25.AtP.um.g40993	161	CHR25.AtP.um.g40993	120	CHR25.AtP.um.g40993	138
CHR25.AtP.um.g40994	53	CHR25.AtP.um.g40994	43	CHR25.AtP.um.g40994	36
CHR25.AtP.um.g40995	104	CHR25.AtP.um.g40995	135	CHR25.AtP.um.g40995	133
CHR25.AtP.um.g40996	200	CHR25.AtP.um.g40996	188	CHR25.AtP.um.g40996	204
CHR25.AtP.um.g40997	302	CHR25.AtP.um.g40997	318	CHR25.AtP.um.g40997	312
CHR25.AtP.um.g40998	35	CHR25.AtP.um.g40998	44	CHR25.AtP.um.g40998	53
CHR25.AtP.um.g40999	117	CHR25.AtP.um.g40999	115	CHR25.AtP.um.g40999	97
CHR25.AtP.um.g41000	62	CHR25.AtP.um.g41000	57	CHR25.AtP.um.g41000	68
CHR25.AtP.um.g41001	396	CHR25.AtP.um.g41001	421	CHR25.AtP.um.g41001	393
CHR25.AtP.um.g41002	355	CHR25.AtP.um.g41002	375	CHR25.AtP.um.g41002	373
CHR25.AtP.um.g41003	86	CHR25.AtP.um.g41003	79	CHR25.AtP.um.g41003	100
CHR25.AtP.um.g41004	94	CHR25.AtP.um.g41004	96	CHR25.AtP.um.g41004	93
CHR25.AtP.um.g41005	518	CHR25.AtP.um.g41005	488	CHR25.AtP.um.g41005	474
CHR25.AtP.um.g41006	117	CHR25.AtP.um.g41006	143	CHR25.AtP.um.g41006	132
CHR25.AtP.um.g41007	476	CHR25.AtP.um.g41007	484	CHR25.AtP.um.g41007	433
CHR25.AtP.um.g41008	539	CHR25.AtP.um.g41008	538	CHR25.AtP.um.g41008	499
CHR25.AtP.um.g41009	98	CHR25.AtP.um.g41009	120	CHR25.AtP.um.g41009	106
CHR25.AtP.um.g41010	157	CHR25.AtP.um.g41010	170	CHR25.AtP.um.g41010	147
CHR25.AtP.um.g41011	233	CHR25.AtP.um.g41011	225	CHR25.AtP.um.g41011	227
CHR25.AtP.um.g41012	71	CHR25.AtP.um.g41012	80	CHR25.AtP.um.g41012	72
CHR25.AtP.um.g41013	71	CHR25.AtP.um.g41013	87	CHR25.AtP.um.g41013	64
CHR25.AtP.um.g41014	1086	CHR25.AtP.um.g41014	1124	CHR25.AtP.um.g41014	1032
CHR25.AtP.um.g41015	113	CHR25.AtP.um.g41015	113	CHR25.AtP.um.g41015	134
CHR25.AtP.um.g41016	38	CHR25.AtP.um.g41016	33	CHR25.AtP.um.g41016	35
CHR25.AtP.um.g41017	67	CHR25.AtP.um.g41017	71	CHR25.AtP.um.g41017	63
CHR25.AtP.um.g41018	962	CHR25.AtP.um.g41018	937	CHR25.AtP.um.g41018	992
CHR25.AtP.um.g41019	0	CHR25.AtP.um.g41019	0	CHR25.AtP.um.g41019	0
CHR25.AtP.um.g41020	57	CHR25.AtP.um.g41020	48	CHR25.AtP.um.g41020	56
CHR25.AtP.um.g41021	74	CHR25.AtP.um.g41021	80	CHR25.AtP.um.g41021	72
CHR25.AtP.um.g41022	323	CHR25.AtP.um.g41022	297	CHR25.AtP.um.g41022	304
CHR25.AtP.um.g41023	480	CHR25.AtP.um.g41023	466	CHR25.AtP.um.g41023	499
CHR25.AtP.um.g41024	68	CHR25.AtP.um.g41024	52	CHR25.AtP.um.g41024	68
CHR25.AtP.um.g41025	84	CHR25.AtP.um.g41025	91	CHR25.AtP.um.g41025	78
CHR25.AtP.um.g41026	59	CHR25.AtP.um.g41026	52	CHR25.AtP.um.g41026	50
CHR25.AtP.um.g41027	229	CHR25.AtP.um.g41027	263	CHR25.AtP.um.g41027	236
CHR25.AtP.um.g41028	1012	CHR25.AtP.um.g41028	966	CHR25.AtP.um.g41028	1054
CHR25.AtP.um.g41029	475	CHR25.AtP.um.g41029	459	CHR25.AtP.um.g41029	430
CHR25.AtP.um.g41030	28	CHR25.AtP.um.g41030	48	CHR25.AtP.um.g41030	50
CHR25.AtP.um.g41031	600	CHR25.AtP.um.g41031	585	CHR25.AtP.um.g41031	585
CHR25.AtP.um.g41032	289	CHR25.AtP.um.g41032	261	CHR25.AtP.um.g41032	232
CHR25.AtP.um.g41033	964	CHR25.AtP.um.g41033	995	CHR25.AtP.um.g41033	975
CHR25.AtP.um.g41034	335	CHR25.AtP.um.g41034	302	CHR25.AtP.um.g41034	279
CHR25.AtP.um.g41035	52	CHR25.AtP.um.g41035	52	CHR25.AtP.um.g41035	39
CHR25.AtP.um.g41036	200	CHR25.AtP.um.g41036	192	CHR25.AtP.um.g41036	180
CHR25.AtP.um.g41037	71	CHR25.AtP.um.g41037	73	CHR25.AtP.um.g41037	56
CHR25.AtP.um.g41038	155	CHR25.AtP.um.g41038	113	CHR25.AtP.um.g41038	134
CHR25.AtP.um.g41039	55	CHR25.AtP.um.g41039	64	CHR25.AtP.um.g41039	55
CHR25.AtP.um.g41040	129	CHR25.AtP.um.g41040	119	CHR25.AtP.um.g41040	133
CHR25.AtP.um.g41041	713	CHR25.AtP.um.g41041	682	CHR25.AtP.um.g41041	761
CHR25.AtP.um.g41042	89	CHR25.AtP.um.g41042	83	CHR25.AtP.um.g41042	90
CHR25.AtP.um.g41043	488	CHR25.AtP.um.g41043	466	CHR25.AtP.um.g41043	534
CHR25.AtP.um.g41044	377	CHR25.AtP.um.g41044	350	CHR25.AtP.um.g41044	371
CHR25.AtP.um.g41045	89	CHR25.AtP.um.g41045	73	CHR25.AtP.um.g41045	76
CHR25.AtP.um.g41046	208	CHR25.AtP.um.g41046	185	CHR25.AtP.um.g41046	188
CHR25.AtP.um.g41047	214	CHR25.AtP.um.g41047	219	CHR25.AtP.um.g41047	203
CHR25.AtP.um.g41048	77	CHR25.AtP.um.g41048	64	CHR25.AtP.um.g41048	62
CHR25.AtP.um.g41049	441	CHR25.AtP.um.g41049	391	CHR25.AtP.um.g41049	430
CHR25.AtP.um.g41050	133	CHR25.AtP.um.g41050	108	CHR25.AtP.um.g41050	129
CHR25.AtP.um.g41051	97	CHR25.AtP.um.g41051	121	CHR25.AtP.um.g41051	133
CHR25.AtP.um.g41052	91	CHR25.AtP.um.g41052	75	CHR25.AtP.um.g41052	90
CHR25.AtP.um.g41053	344	CHR25.AtP.um.g41053	337	CHR25.AtP.um.g41053	325
CHR25.AtP.um.g41054	213	CHR25.AtP.um.g41054	201	CHR25.AtP.um.g41054	207
CHR25.AtP.um.g41055	177	CHR25.AtP.um.g41055	137	CHR25.AtP.um.g41055	148
CHR25.AtP.um.g41056	38	CHR25.AtP.um.g41056	35	CHR25.AtP.um.g41056	50
CHR25.AtP.um.g41057	215	CHR25.AtP.um.g41057	227	CHR25.AtP.um.g41057	241
CHR25.AtP.um.g41058	56	CHR25.AtP.um.g41058	71	CHR25.AtP.um.g41058	68
CHR25.AtP.um.g41059	335	CHR25.AtP.um.g41059	348	CHR25.AtP.um.g41059	319
CHR25.AtP.um.g41060	264	CHR25.AtP.um.g41060	222	CHR25.AtP.um.g41060	269
CHR25.AtP.um.g41061	83	CHR25.AtP.um.g41061	72	CHR25.AtP.um.g41061	74
CHR25.AtP.um.g41062	105	CHR25.AtP.um.g41062	101	CHR25.AtP.um.g41062	104
CHR25.AtP.um.g41063	415	CHR25.AtP.um.g41063	431	CHR25.AtP.um.g41063	418
CHR25.AtP.um.g41064	59	CHR25.AtP.um.g41064	65	CHR25.AtP.um.g41064	52
CHR25.AtP.um.g41065	59	CHR25.AtP.um.g41065	60	CHR25.AtP.um.g41065	74
CHR25.AtP.um.g41066	86	CHR25.AtP.um.g41066	59	CHR25.AtP.um.g41066	75
CHR25.AtP.um.g41067	102	CHR25.AtP.um.g41067	80	CHR25.AtP.um.g41067	84
CHR25.AtP.um.g41068	183	CHR25.AtP.um.g41068	176	CHR25.AtP.um.g41068	166
CHR25.AtP.um.g41069	146	CHR25.AtP.um.g41069	152	CHR25.AtP.um.g41069	142
CHR25.AtP.um.g41070	931	CHR25.AtP.um.g41070	946	CHR25.AtP.um.g41070	881
CHR25.AtP.um.g41071	95	CHR25.AtP.um.g41071	81	CHR25.AtP.um.g41071	81
CHR25.AtP.um.g41072	88	CHR25.AtP.um.g41072	85	CHR25.AtP.um.g41072	106
CHR25.AtP.um.g41073	104	CHR25.AtP.um.g41073	95	CHR25.AtP.um.g41073	89
CHR25.AtP.um.g41074	68	CHR25.AtP.um.g41074	72	CHR25.AtP.um.g41074	66
CHR25.AtP.um.g41075	277	CHR25.AtP.um.g41075	298	CHR25.AtP.um.g41075	261
CHR25.AtP.um.g41076	289	CHR25.AtP.um.g41076	255	CHR25.AtP.um.g41076	262
CHR25.AtP.um.g41077	499	CHR25.AtP.um.g41077	445	CHR25.AtP.um.g41077	493
CHR25.AtP.um.g41078	351	CHR25.AtP.um.g41078	370	CHR25.AtP.um.g41078	351
CHR25.AtP.um.g41079	89	CHR25.AtP.um.g41079	86	CHR25.AtP.um.g41079	90
CHR25.AtP.um.g41080	140	CHR25.AtP.um.g41080	147	CHR25.AtP.um.g41080	157
CHR25.AtP.um.g41081	109	CHR25.AtP.um.g41081	110	CHR25.AtP.um.g41081	85
CHR25.AtP.um.g41082	120	CHR25.AtP.um.g41082	95	CHR25.AtP.um.g41082	100
CHR25.AtP.um.g41083	108	CHR25.AtP.um.g41083	109	CHR25.AtP.um.g41083	110
CHR25.AtP.um.g41084	170	CHR25.AtP.um.g41084	170	CHR25.AtP.um.g41084	188
CHR25.AtP.um.g41085	72	CHR25.AtP.um.g41085	62	CHR25.AtP.um.g41085	69
CHR25.AtP.um.g41086	1264	CHR25.AtP.um.g41086	1213	CHR25.AtP.um.g41086	1227
CHR25.AtP.um.g41087	44	CHR25.AtP.um.g41087	44	CHR25.AtP.um.g41087	54
CHR25.AtP.um.g41088	220	CHR25.AtP.um.g41088	173	CHR25.AtP.um.g41088	182
CHR25.AtP.um.g41089	294	CHR25.AtP.um.g41089	322	CHR25.AtP.um.g41089	350
CHR25.AtP.um.g41090	69	CHR25.AtP.um.g41090	84	CHR25.AtP.um.g41090	58
CHR25.AtP.um.g41091	77	CHR25.AtP.um.g41091	90	CHR25.AtP.um.g41091	80
CHR25.AtP.um.g41092	0	CHR25.AtP.um.g41092	0	CHR25.AtP.um.g41092	0
CHR25.AtP.um.g41093	0	CHR25.AtP.um.g41093	0	CHR25.AtP.um.g41093	0
CHR25.AtP.um.g41094	941	CHR25.AtP.um.g41094	967	CHR25.AtP.um.g41094	1014
CHR25.AtP.um.g41095	112	CHR25.AtP.um.g41095	71	CHR25.AtP.um.g41095	86
CHR25.AtP.um.g41096	191	CHR25.AtP.um.g41096	194	CHR25.AtP.um.g41096	170
CHR25.AtP.um.g41097	62	CHR25.AtP.um.g41097	78	CHR25.AtP.um.g41097	67
CHR25.AtP.um.g41098	121	CHR25.AtP.um.g41098	96	CHR25.AtP.um.g41098	106
CHR25.AtP.um.g41099	173	CHR25.AtP.um.g41099	140	CHR25.AtP.um.g41099	139
CHR25.AtP.um.g41100	166	CHR25.AtP.um.g41100	166	CHR25.AtP.um.g41100	176
CHR25.AtP.um.g41101	49	CHR25.AtP.um.g41101	46	CHR25.AtP.um.g41101	51
CHR25.AtP.um.g41102	137	CHR25.AtP.um.g41102	117	CHR25.AtP.um.g41102	144
CHR25.AtP.um.g41103	95	CHR25.AtP.um.g41103	117	CHR25.AtP.um.g41103	99
CHR25.AtP.um.g41104	327	CHR25.AtP.um.g41104	305	CHR25.AtP.um.g41104	322
CHR25.AtP.um.g41105	63	CHR25.AtP.um.g41105	54	CHR25.AtP.um.g41105	55
CHR25.AtP.um.g41106	330	CHR25.AtP.um.g41106	341	CHR25.AtP.um.g41106	331
CHR25.AtP.um.g41107	0	CHR25.AtP.um.g41107	0	CHR25.AtP.um.g41107	0
CHR25.AtP.um.g41108	94	CHR25.AtP.um.g41108	83	CHR25.AtP.um.g41108	95
CHR25.AtP.um.g41109	188	CHR25.AtP.um.g41109	197	CHR25.AtP.um.g41109	196
CHR25.AtP.um.g41110	148	CHR25.AtP.um.g41110	156	CHR25.AtP.um.g41110	140
CHR25.AtP.um.g41111	603	CHR25.AtP.um.g41111	607	CHR25.AtP.um.g41111	584
CHR25.AtP.um.g41112	284	CHR25.AtP.um.g41112	284	CHR25.AtP.um.g41112	306
CHR25.AtP.um.g41113	465	CHR25.AtP.um.g41113	465	CHR25.AtP.um.g41113	471
CHR25.AtP.um.g41114	222	CHR25.AtP.um.g41114	188	CHR25.AtP.um.g41114	184
CHR25.AtP.um.g41115	203	CHR25.AtP.um.g41115	179	CHR25.AtP.um.g41115	194
CHR25.AtP.um.g41116	236	CHR25.AtP.um.g41116	222	CHR25.AtP.um.g41116	252
CHR25.AtP.um.g41117	122	CHR25.AtP.um.g41117	114	CHR25.AtP.um.g41117	109
CHR25.AtP.um.g41118	220	CHR25.AtP.um.g41118	232	CHR25.AtP.um.g41118	234
CHR25.AtP.um.g41119	40	CHR25.AtP.um.g41119	40	CHR25.AtP.um.g41119	40
CHR25.AtP.um.g41120	458	CHR25.AtP.um.g41120	430	CHR25.AtP.um.g41120	423
CHR25.AtP.um.g41121	95	CHR25.AtP.um.g41121	89	CHR25.AtP.um.g41121	86
CHR25.AtP.um.g41122	51	CHR25.AtP.um.g41122	57	CHR25.AtP.um.g41122	66
CHR25.AtP.um.g41123	274	CHR25.AtP.um.g41123	284	CHR25.AtP.um.g41123	285
CHR25.AtP.um.g41124	67	CHR25.AtP.um.g41124	62	CHR25.AtP.um.g41124	65
CHR25.AtP.um.g41125	261	CHR25.AtP.um.g41125	245	CHR25.AtP.um.g41125	246
CHR25.AtP.um.g41126	215	CHR25.AtP.um.g41126	217	CHR25.AtP.um.g41126	231
CHR25.AtP.um.g41127	137	CHR25.AtP.um.g41127	141	CHR25.AtP.um.g41127	130
CHR25.AtP.um.g41128	110	CHR25.AtP.um.g41128	87	CHR25.AtP.um.g41128	121
CHR25.AtP.um.g41129	285	CHR25.AtP.um.g41129	286	CHR25.AtP.um.g41129	322
CHR25.AtP.um.g41130	171	CHR25.AtP.um.g41130	155	CHR25.AtP.um.g41130	166
CHR25.AtP.um.g41131	48	CHR25.AtP.um.g41131	40	CHR25.AtP.um.g41131	61
CHR25.AtP.um.g41132	83	CHR25.AtP.um.g41132	80	CHR25.AtP.um.g41132	105
CHR25.AtP.um.g41133	72	CHR25.AtP.um.g41133	68	CHR25.AtP.um.g41133	73
CHR25.AtP.um.g41134	252	CHR25.AtP.um.g41134	198	CHR25.AtP.um.g41134	219
CHR25.AtP.um.g41135	251	CHR25.AtP.um.g41135	243	CHR25.AtP.um.g41135	266
CHR25.AtP.um.g41136	523	CHR25.AtP.um.g41136	588	CHR25.AtP.um.g41136	531
CHR25.AtP.um.g41137	95	CHR25.AtP.um.g41137	76	CHR25.AtP.um.g41137	81
CHR25.AtP.um.g41138	292	CHR25.AtP.um.g41138	297	CHR25.AtP.um.g41138	301
CHR25.AtP.um.g41139	35	CHR25.AtP.um.g41139	40	CHR25.AtP.um.g41139	57
CHR25.AtP.um.g41140	74	CHR25.AtP.um.g41140	72	CHR25.AtP.um.g41140	73
CHR25.AtP.um.g41141	54	CHR25.AtP.um.g41141	56	CHR25.AtP.um.g41141	63
CHR25.AtP.um.g41142	105	CHR25.AtP.um.g41142	99	CHR25.AtP.um.g41142	103
CHR25.AtP.um.g41143	375	CHR25.AtP.um.g41143	410	CHR25.AtP.um.g41143	407
CHR25.AtP.um.g41144	124	CHR25.AtP.um.g41144	126	CHR25.AtP.um.g41144	136
CHR25.AtP.um.g41145	295	CHR25.AtP.um.g41145	295	CHR25.AtP.um.g41145	301
CHR25.AtP.um.g41146	184	CHR25.AtP.um.g41146	193	CHR25.AtP.um.g41146	180
CHR25.AtP.um.g41147	92	CHR25.AtP.um.g41147	87	CHR25.AtP.um.g41147	101
CHR25.AtP.um.g41148	85	CHR25.AtP.um.g41148	70	CHR25.AtP.um.g41148	71
CHR25.AtP.um.g41149	101	CHR25.AtP.um.g41149	103	CHR25.AtP.um.g41149	79
CHR25.AtP.um.g41150	60	CHR25.AtP.um.g41150	76	CHR25.AtP.um.g41150	72
CHR25.AtP.um.g41151	230	CHR25.AtP.um.g41151	244	CHR25.AtP.um.g41151	267
CHR25.AtP.um.g41152	562	CHR25.AtP.um.g41152	584	CHR25.AtP.um.g41152	570
CHR25.AtP.um.g41153	141	CHR25.AtP.um.g41153	148	CHR25.AtP.um.g41153	175
CHR25.AtP.um.g41154	260	CHR25.AtP.um.g41154	294	CHR25.AtP.um.g41154	271
CHR25.AtP.um.g41155	81	CHR25.AtP.um.g41155	87	CHR25.AtP.um.g41155	61
CHR25.AtP.um.g41156	65	CHR25.AtP.um.g41156	68	CHR25.AtP.um.g41156	57
CHR25.AtP.um.g41157	206	CHR25.AtP.um.g41157	179	CHR25.AtP.um.g41157	186
CHR25.AtP.um.g41158	111	CHR25.AtP.um.g41158	123	CHR25.AtP.um.g41158	123
CHR25.AtP.um.g41159	64	CHR25.AtP.um.g41159	63	CHR25.AtP.um.g41159	65
CHR25.AtP.um.g41160	372	CHR25.AtP.um.g41160	345	CHR25.AtP.um.g41160	364
CHR25.AtP.um.g41161	124	CHR25.AtP.um.g41161	140	CHR25.AtP.um.g41161	116
CHR25.AtP.um.g41162	341	CHR25.AtP.um.g41162	307	CHR25.AtP.um.g41162	337
CHR25.AtP.um.g41163	762	CHR25.AtP.um.g41163	867	CHR25.AtP.um.g41163	764
CHR25.AtP.um.g41164	111	CHR25.AtP.um.g41164	109	CHR25.AtP.um.g41164	120
CHR25.AtP.um.g41165	89	CHR25.AtP.um.g41165	76	CHR25.AtP.um.g41165	83
CHR25.AtP.um.g41166	261	CHR25.AtP.um.g41166	240	CHR25.AtP.um.g41166	241
CHR25.AtP.um.g41167	441	CHR25.AtP.um.g41167	419	CHR25.AtP.um.g41167	420
CHR25.AtP.um.g41168	247	CHR25.AtP.um.g41168	216	CHR25.AtP.um.g41168	233
CHR25.AtP.um.g41169	47	CHR25.AtP.um.g41169	77	CHR25.AtP.um.g41169	62
CHR25.AtP.um.g41170	563	CHR25.AtP.um.g41170	539	CHR25.AtP.um.g41170	571
CHR25.AtP.um.g41171	71	CHR25.AtP.um.g41171	67	CHR25.AtP.um.g41171	71
CHR25.AtP.um.g41172	68	CHR25.AtP.um.g41172	63	CHR25.AtP.um.g41172	71
CHR25.AtP.um.g41173	363	CHR25.AtP.um.g41173	373	CHR25.AtP.um.g41173	336
CHR25.AtP.um.g41174	188	CHR25.AtP.um.g41174	170	CHR25.AtP.um.g41174	196
CHR25.AtP.um.g41175	54	CHR25.AtP.um.g41175	78	CHR25.AtP.um.g41175	65
CHR25.AtP.um.g41176	86	CHR25.AtP.um.g41176	94	CHR25.AtP.um.g41176	106
CHR25.AtP.um.g41177	54	CHR25.AtP.um.g41177	53	CHR25.AtP.um.g41177	63
CHR25.AtP.um.g41178	48	CHR25.AtP.um.g41178	53	CHR25.AtP.um.g41178	64
CHR25.AtP.um.g41179	156	CHR25.AtP.um.g41179	151	CHR25.AtP.um.g41179	146
CHR25.AtP.um.g41180	118	CHR25.AtP.um.g41180	116	CHR25.AtP.um.g41180	120
