CHR25.AtP.um.g41298 426 401 391
CHR25.AtP.um.g41299 171 165 168
CHR25.AtP.um.g41300 127 131 139
CHR25.AtP.um.g41301 130 96 108
CHR25.AtP.um.g41302 314 307 330
CHR25.AtP.um.g41303 535 564 530
CHR25.AtP.um.g41304 389 402 366
CHR25.AtP.um.g41305 150 152 144
CHR25.AtP.um.g41306 128 103 104
CHR25.AtP.um.g41307 101 128 110
CHR25.AtP.um.g41308 125 124 153
CHR25.AtP.um.g41309 104 107 125
CHR25.AtP.um.g41310 337 337 340
CHR25.AtP.um.g41311 162 159 182
CHR25.AtP.um.g41312 686 702 661
CHR25.AtP.um.g41313 227 215 229
CHR25.AtP.um.g41314 114 114 103
CHR25.AtP.um.g41315 353 368 360
CHR25.AtP.um.g41316 169 189 165
CHR25.AtP.um.g41317 389 354 367
CHR25.AtP.um.g41318 173 186 183
CHR25.AtP.um.g41319 111 97 119
CHR25.AtP.um.g41320 126 123 113
CHR25.AtP.um.g41321 112 93 111
CHR25.AtP.um.g41322 58 75 57
CHR25.AtP.um.g41323 584 559 556
CHR25.AtP.um.g41324 175 186 180
CHR25.AtP.um.g41325 101 104 108
CHR25.AtP.um.g41326 139 118 149
CHR25.AtP.um.g41327 238 240 251
CHR25.AtP.um.g41328 70 53 55
CHR25.AtP.um.g41329 106 120 123
CHR25.AtP.um.g41330 62 60 69
CHR25.AtP.um.g41331 261 233 240
CHR25.AtP.um.g41332 303 282 327
CHR25.AtP.um.g41333 336 347 345
CHR25.AtP.um.g41334 222 211 203
CHR25.AtP.um.g41335 471 393 474
CHR25.AtP.um.g41336 82 75 65
CHR25.AtP.um.g41337 375 386 366
CHR25.AtP.um.g41338 52 53 63
CHR25.AtP.um.g41339 61 63 73
CHR25.AtP.um.g41340 176 196 198
CHR25.AtP.um.g41341 160 154 175
CHR25.AtP.um.g41342 591 580 587
CHR25.AtP.um.g41343 121 109 106
CHR25.AtP.um.g41344 45 51 48
CHR25.AtP.um.g41345 110 149 142
CHR25.AtP.um.g41346 186 189 204
CHR25.AtP.um.g41347 257 248 260
CHR25.AtP.um.g41348 298 282 278
CHR25.AtP.um.g41349 263 264 252
CHR25.AtP.um.g41350 127 139 147
CHR25.AtP.um.g41351 220 230 211
CHR25.AtP.um.g41352 246 260 236
CHR25.AtP.um.g41353 204 214 197
CHR25.AtP.um.g41354 359 414 381
CHR25.AtP.um.g41355 60 77 56
CHR25.AtP.um.g41356 49 50 58
CHR25.AtP.um.g41357 360 372 344
CHR25.AtP.um.g41358 285 272 303
CHR25.AtP.um.g41359 81 73 71
CHR25.AtP.um.g41360 422 412 502
CHR25.AtP.um.g41361 697 671 682
CHR25.AtP.um.g41362 303 269 274
CHR25.AtP.um.g41363 96 107 103
CHR25.AtP.um.g41364 65 62 55
CHR25.AtP.um.g41365 124 109 89
CHR25.AtP.um.g41366 409 394 369
CHR25.AtP.um.g41367 52 51 52
CHR25.AtP.um.g41368 37 25 18
CHR25.AtP.um.g41369 135 109 121
CHR25.AtP.um.g41370 0 0 0
CHR25.AtP.um.g41371 4 3 6
CHR25.AtP.um.g41372 70 64 79
CHR25.AtP.um.g41373 73 76 71
CHR25.AtP.um.g41374 199 211 229
CHR25.AtP.um.g41375 276 288 296
CHR25.AtP.um.g41376 64 40 52
CHR25.AtP.um.g41377 111 98 127
CHR25.AtP.um.g41378 67 66 62
CHR25.AtP.um.g41379 99 128 128
CHR25.AtP.um.g41380 102 106 97
CHR25.AtP.um.g41381 224 252 244
CHR25.AtP.um.g41382 297 277 273
CHR25.AtP.um.g41383 159 146 139
CHR25.AtP.um.g41384 102 92 86
CHR25.AtP.um.g41385 446 519 457
CHR25.AtP.um.g41386 444 457 400
CHR25.AtP.um.g41387 164 154 146
CHR25.AtP.um.g41388 266 253 256
CHR25.AtP.um.g41389 368 318 364
CHR25.AtP.um.g41390 41 53 37
CHR25.AtP.um.g41391 419 417 458
CHR25.AtP.um.g41392 550 568 488
CHR25.AtP.um.g41393 387 345 367
CHR25.AtP.um.g41394 75 50 76
CHR25.AtP.um.g41395 61 76 58
CHR25.AtP.um.g41396 254 263 223
CHR25.AtP.um.g41397 518 543 479
CHR25.AtP.um.g41398 346 310 296
CHR25.AtP.um.g41399 651 628 639
CHR25.AtP.um.g41400 136 123 121
CHR25.AtP.um.g41401 100 87 83
CHR25.AtP.um.g41402 244 269 273
CHR25.AtP.um.g41403 181 178 179
CHR25.AtP.um.g41404 368 431 402
CHR25.AtP.um.g41405 233 212 226
CHR25.AtP.um.g41406 633 608 566
CHR25.AtP.um.g41407 262 239 253
CHR25.AtP.um.g41408 77 68 63
CHR25.AtP.um.g41409 79 83 107
CHR25.AtP.um.g41410 96 73 79
CHR25.AtP.um.g41411 80 68 75
CHR25.AtP.um.g41412 475 419 479
CHR25.AtP.um.g41413 270 215 251
CHR25.AtP.um.g41414 330 351 400
CHR25.AtP.um.g41415 97 115 96
CHR25.AtP.um.g41416 222 252 237
CHR25.AtP.um.g41417 79 80 82
CHR25.AtP.um.g41418 71 68 88
CHR25.AtP.um.g41419 260 316 278
CHR25.AtP.um.g41420 292 228 285
CHR25.AtP.um.g41421 207 186 211
CHR25.AtP.um.g41422 47 46 42
CHR25.AtP.um.g41423 1023 962 1048
CHR25.AtP.um.g41424 255 239 219
CHR25.AtP.um.g41425 587 633 618
CHR25.AtP.um.g41426 91 110 125
CHR25.AtP.um.g41427 9 10 2
CHR25.AtP.um.g41428 254 239 280
CHR25.AtP.um.g41429 85 91 89
CHR25.AtP.um.g41430 34 34 24
CHR25.AtP.um.g41431 14 13 9
CHR25.AtP.um.g41432 45 44 43
CHR25.AtP.um.g41433 57 51 47
CHR25.AtP.um.g41434 267 257 265
CHR25.AtP.um.g41435 146 142 147
CHR25.AtP.um.g41436 363 374 392
CHR25.AtP.um.g41437 129 117 131
CHR25.AtP.um.g41438 643 656 628
CHR25.AtP.um.g41439 230 234 258
CHR25.AtP.um.g41440 230 253 257
CHR25.AtP.um.g41441 663 643 689
CHR25.AtP.um.g41442 134 134 165
CHR25.AtP.um.g41443 198 215 189
CHR25.AtP.um.g41444 206 210 219
CHR25.AtP.um.g41445 271 252 277
CHR25.AtP.um.g41446 398 432 397
CHR25.AtP.um.g41447 72 86 85
CHR25.AtP.um.g41448 61 75 73
CHR25.AtP.um.g41449 54 58 80
CHR25.AtP.um.g41450 408 406 373
CHR25.AtP.um.g41451 533 525 467
CHR25.AtP.um.g41452 1031 978 992
CHR25.AtP.um.g41453 378 342 368
CHR25.AtP.um.g41454 26 21 15
CHR25.AtP.um.g41455 9 10 9
CHR25.AtP.um.g41456 457 462 458
CHR25.AtP.um.g41457 340 308 319
CHR25.AtP.um.g41458 56 53 59
CHR25.AtP.um.g41459 353 360 386
CHR25.AtP.um.g41460 325 329 326
CHR25.AtP.um.g41461 385 364 376
CHR25.AtP.um.g41462 512 528 495
CHR25.AtP.um.g41463 87 91 75
CHR25.AtP.um.g41464 300 277 324
CHR25.AtP.um.g41465 181 210 185
CHR25.AtP.um.g41466 57 60 59
CHR25.AtP.um.g41467 247 228 209
CHR25.AtP.um.g41468 254 247 268
CHR25.AtP.um.g41469 97 107 92
CHR25.AtP.um.g41470 314 312 266
CHR25.AtP.um.g41471 69 85 82
CHR25.AtP.um.g41472 176 187 183
CHR25.AtP.um.g41473 307 321 267
CHR25.AtP.um.g41474 274 234 259
CHR25.AtP.um.g41475 534 602 604
CHR25.AtP.um.g41476 120 123 124
CHR25.AtP.um.g41477 186 169 167
CHR25.AtP.um.g41478 26 15 13
CHR25.AtP.um.g41479 18 15 11
CHR25.AtP.um.g41480 81 73 82
CHR25.AtP.um.g41481 179 171 178
CHR25.AtP.um.g41482 89 70 98
CHR25.AtP.um.g41483 156 201 188
CHR25.AtP.um.g41484 117 101 108
CHR25.AtP.um.g41485 423 403 402
CHR25.AtP.um.g41486 239 277 262
CHR25.AtP.um.g41487 272 269 265
CHR25.AtP.um.g41488 59 76 80
CHR25.AtP.um.g41489 51 37 49
CHR25.AtP.um.g41490 52 68 47
CHR25.AtP.um.g41491 168 186 197
CHR25.AtP.um.g41492 241 259 268
CHR25.AtP.um.g41493 288 271 245
CHR25.AtP.um.g41494 82 68 76
CHR25.AtP.um.g41495 189 202 200
CHR25.AtP.um.g41496 448 458 478
CHR25.AtP.um.g41497 82 71 82
CHR25.AtP.um.g41498 12 10 12
CHR25.AtP.um.g41499 290 267 303
CHR25.AtP.um.g41500 156 153 164
CHR25.AtP.um.g41501 108 114 124
CHR25.AtP.um.g41502 355 354 334
CHR25.AtP.um.g41503 64 68 86
CHR25.AtP.um.g41504 55 65 66
CHR25.AtP.um.g41505 234 258 233
CHR25.AtP.um.g41506 195 201 191
CHR25.AtP.um.g41507 610 625 547
CHR25.AtP.um.g41508 105 96 88
CHR25.AtP.um.g41509 504 460 476
CHR25.AtP.um.g41510 152 140 164
CHR25.AtP.um.g41511 306 310 289
CHR25.AtP.um.g41512 372 441 413
CHR25.AtP.um.g41513 47 55 54
CHR25.AtP.um.g41514 197 170 193
CHR25.AtP.um.g41515 54 65 76
CHR25.AtP.um.g41516 144 146 118
CHR25.AtP.um.g41517 52 66 67
CHR25.AtP.um.g41518 52 70 55
CHR25.AtP.um.g41519 145 124 141
CHR25.AtP.um.g41520 384 396 395
CHR25.AtP.um.g41521 73 89 90
CHR25.AtP.um.g41522 777 748 733
CHR25.AtP.um.g41523 191 179 161
CHR25.AtP.um.g41524 52 50 65
CHR25.AtP.um.g41525 72 64 63
CHR25.AtP.um.g41526 642 643 661
CHR25.AtP.um.g41527 179 158 202
CHR25.AtP.um.g41528 183 198 215
CHR25.AtP.um.g41529 213 205 245
CHR25.AtP.um.g41530 95 98 103
CHR25.AtP.um.g41531 650 707 695
CHR25.AtP.um.g41532 489 493 504
CHR25.AtP.um.g41533 62 55 60
CHR25.AtP.um.g41534 415 388 414
CHR25.AtP.um.g41535 106 101 104
CHR25.AtP.um.g41536 549 526 519
CHR25.AtP.um.g41537 208 238 238
CHR25.AtP.um.g41538 211 225 253
CHR25.AtP.um.g41539 0 0 0
CHR25.AtP.um.g41540 246 271 244
CHR25.AtP.um.g41541 768 709 716
CHR25.AtP.um.g41542 71 52 51
CHR25.AtP.um.g41543 199 178 213
CHR25.AtP.um.g41544 369 348 358
CHR25.AtP.um.g41545 242 258 259
CHR25.AtP.um.g41546 252 248 292
CHR25.AtP.um.g41547 289 252 285
CHR25.AtP.um.g41548 105 104 90
CHR25.AtP.um.g41549 72 72 68
CHR25.AtP.um.g41550 214 210 199
CHR25.AtP.um.g41551 78 86 80
CHR25.AtP.um.g41552 82 100 69
CHR25.AtP.um.g41553 0 0 0
CHR25.AtP.um.g41554 575 580 541
CHR25.AtP.um.g41555 340 373 354
CHR25.AtP.um.g41556 52 60 56
CHR25.AtP.um.g41557 210 237 234
CHR25.AtP.um.g41558 143 144 133
CHR25.AtP.um.g41559 103 101 109
CHR25.AtP.um.g41560 138 159 138
CHR25.AtP.um.g41561 99 106 137
CHR25.AtP.um.g41562 134 142 138
CHR25.AtP.um.g41563 137 145 138
CHR25.AtP.um.g41564 265 260 248
CHR25.AtP.um.g41565 194 181 188
CHR25.AtP.um.g41566 103 136 135
CHR25.AtP.um.g41567 147 136 134
CHR25.AtP.um.g41568 149 170 182
CHR25.AtP.um.g41569 144 163 151
CHR25.AtP.um.g41570 50 45 40
CHR25.AtP.um.g41571 98 103 97
CHR25.AtP.um.g41572 251 298 277
CHR25.AtP.um.g41573 102 87 102
CHR25.AtP.um.g41574 98 95 82
CHR25.AtP.um.g41575 458 452 420
CHR25.AtP.um.g41576 218 223 197
CHR25.AtP.um.g41577 215 224 239
CHR25.AtP.um.g41578 416 433 430
CHR25.AtP.um.g41579 111 99 112
CHR25.AtP.um.g41580 76 71 74
CHR25.AtP.um.g41581 332 355 317
CHR25.AtP.um.g41582 59 54 53
CHR25.AtP.um.g41583 60 34 37
CHR25.AtP.um.g41584 3 5 5
CHR25.AtP.um.g41585 6 9 7
CHR25.AtP.um.g41586 173 194 168
CHR25.AtP.um.g41587 900 891 934
CHR25.AtP.um.g41588 330 335 294
CHR25.AtP.um.g41589 109 99 103
CHR25.AtP.um.g41590 459 521 518
CHR25.AtP.um.g41591 112 118 124
CHR25.AtP.um.g41592 143 122 124
CHR25.AtP.um.g41593 156 196 164
CHR25.AtP.um.g41594 107 95 94
CHR25.AtP.um.g41595 71 67 73
CHR25.AtP.um.g41596 61 69 55
CHR25.AtP.um.g41597 64 69 74
CHR25.AtP.um.g41598 290 316 307
CHR25.AtP.um.g41599 750 688 728
CHR25.AtP.um.g41600 297 295 295
CHR25.AtP.um.g41601 424 393 397
CHR25.AtP.um.g41602 291 277 298
CHR25.AtP.um.g41603 321 296 296
CHR25.AtP.um.g41604 56 47 46
CHR25.AtP.um.g41605 723 708 720
CHR25.AtP.um.g41606 270 287 305
CHR25.AtP.um.g41607 235 194 240
CHR25.AtP.um.g41608 43 55 48
CHR25.AtP.um.g41609 305 325 309
CHR25.AtP.um.g41610 178 165 179
CHR25.AtP.um.g41611 195 217 183
CHR25.AtP.um.g41612 385 437 402
CHR25.AtP.um.g41613 313 285 294
CHR25.AtP.um.g41614 107 100 95
CHR25.AtP.um.g41615 93 155 129
CHR25.AtP.um.g41616 365 323 344
CHR25.AtP.um.g41617 397 429 403
CHR25.AtP.um.g41618 166 168 165
CHR25.AtP.um.g41619 149 144 168
CHR25.AtP.um.g41620 299 290 304
CHR25.AtP.um.g41621 233 230 207
CHR25.AtP.um.g41622 677 666 696
CHR25.AtP.um.g41623 210 198 224
CHR25.AtP.um.g41624 74 78 82
CHR25.AtP.um.g41625 77 89 70
CHR25.AtP.um.g41626 218 235 234
CHR25.AtP.um.g41627 560 546 545
CHR25.AtP.um.g41628 78 90 73
CHR25.AtP.um.g41629 463 470 496
CHR25.AtP.um.g41630 94 106 86
CHR25.AtP.um.g41631 601 590 564
CHR25.AtP.um.g41632 326 294 315
CHR25.AtP.um.g41633 41 55 54
CHR25.AtP.um.g41634 447 457 412
CHR25.AtP.um.g41635 408 414 408
CHR25.AtP.um.g41636 103 108 101
CHR25.AtP.um.g41637 94 86 93
CHR25.AtP.um.g41638 149 166 139
CHR25.AtP.um.g41639 379 347 388
CHR25.AtP.um.g41640 97 86 82
CHR25.AtP.um.g41641 410 399 441
CHR25.AtP.um.g41642 55 56 68
CHR25.AtP.um.g41643 202 207 186
CHR25.AtP.um.g41644 310 341 385
CHR25.AtP.um.g41645 614 588 627
CHR25.AtP.um.g41646 91 93 87
CHR25.AtP.um.g41647 440 470 440
CHR25.AtP.um.g41648 96 72 81
CHR25.AtP.um.g41649 93 80 77
CHR25.AtP.um.g41650 77 84 80
CHR25.AtP.um.g41651 105 106 101
CHR25.AtP.um.g41652 380 427 444
CHR25.AtP.um.g41653 285 278 296
CHR25.AtP.um.g41654 364 378 360
CHR25.AtP.um.g41655 504 511 504
CHR25.AtP.um.g41656 524 566 561
CHR25.AtP.um.g41657 53 58 71
CHR25.AtP.um.g41658 65 62 82
CHR25.AtP.um.g41659 363 372 382
CHR25.AtP.um.g41660 339 305 347
CHR25.AtP.um.g41661 169 175 196
CHR25.AtP.um.g41662 517 568 595
CHR25.AtP.um.g41663 118 138 168
CHR25.AtP.um.g41664 212 204 204
CHR25.AtP.um.g41665 119 119 100
CHR25.AtP.um.g41666 177 197 184
CHR25.AtP.um.g41667 351 352 349
CHR25.AtP.um.g41668 87 108 112
CHR25.AtP.um.g41669 268 277 276
CHR25.AtP.um.g41670 622 642 623
CHR25.AtP.um.g41671 454 494 458
CHR25.AtP.um.g41672 58 63 52
CHR25.AtP.um.g41673 298 317 322
CHR25.AtP.um.g41674 100 82 100
CHR25.AtP.um.g41675 127 127 146
CHR25.AtP.um.g41676 414 422 456
CHR25.AtP.um.g41677 157 167 176
CHR25.AtP.um.g41678 175 193 172
CHR25.AtP.um.g41679 223 275 229
CHR25.AtP.um.g41680 141 150 138
CHR25.AtP.um.g41681 335 362 336
CHR25.AtP.um.g41682 74 69 77
CHR25.AtP.um.g41683 51 51 70
CHR25.AtP.um.g41684 64 65 73
CHR25.AtP.um.g41685 577 559 500
CHR25.AtP.um.g41686 215 220 197
CHR25.AtP.um.g41687 223 266 249
CHR25.AtP.um.g41688 265 270 266
CHR25.AtP.um.g41689 62 46 37
CHR25.AtP.um.g41690 163 155 164
CHR25.AtP.um.g41691 98 110 113
CHR25.AtP.um.g41692 108 94 100
CHR25.AtP.um.g41693 88 90 78
CHR25.AtP.um.g41694 27 38 31
CHR25.AtP.um.g41695 53 48 50
CHR25.AtP.um.g41696 74 76 71
CHR25.AtP.um.g41697 256 246 256
CHR25.AtP.um.g41698 525 579 499
CHR25.AtP.um.g41699 263 251 252
CHR25.AtP.um.g41700 522 493 495
CHR25.AtP.um.g41701 346 363 350
CHR25.AtP.um.g41702 224 212 221
CHR25.AtP.um.g41703 268 232 235
CHR25.AtP.um.g41704 330 381 356
CHR25.AtP.um.g41705 331 304 323
CHR25.AtP.um.g41706 190 204 196
CHR25.AtP.um.g41707 212 205 202
CHR25.AtP.um.g41708 338 323 305
CHR25.AtP.um.g41709 452 479 443
CHR25.AtP.um.g41710 83 80 74
CHR25.AtP.um.g41711 367 339 345
CHR25.AtP.um.g41712 84 68 73
CHR25.AtP.um.g41713 82 74 79
CHR25.AtP.um.g41714 360 351 341
CHR25.AtP.um.g41715 268 326 314
CHR25.AtP.um.g41716 112 123 85
CHR25.AtP.um.g41717 228 209 211
CHR25.AtP.um.g41718 93 98 94
CHR25.AtP.um.g41719 203 210 205
CHR25.AtP.um.g41720 47 52 46
CHR25.AtP.um.g41721 230 224 224
CHR25.AtP.um.g41722 247 241 235
CHR25.AtP.um.g41723 318 290 323
CHR25.AtP.um.g41724 164 178 153
CHR25.AtP.um.g41725 104 112 99
CHR25.AtP.um.g41726 122 128 108
CHR25.AtP.um.g41727 10 7 11
CHR25.AtP.um.g41728 109 90 102
CHR25.AtP.um.g41729 232 246 272
CHR25.AtP.um.g41730 150 130 144
CHR25.AtP.um.g41731 246 251 255
CHR25.AtP.um.g41732 292 267 244
CHR25.AtP.um.g41733 335 339 327
CHR25.AtP.um.g41734 165 158 153
CHR25.AtP.um.g41735 69 67 55
CHR25.AtP.um.g41736 917 897 830
CHR25.AtP.um.g41737 597 613 605
CHR25.AtP.um.g41738 324 340 320
CHR25.AtP.um.g41739 453 475 436
CHR25.AtP.um.g41740 366 367 429
CHR25.AtP.um.g41741 174 181 180
CHR25.AtP.um.g41742 291 256 276
CHR25.AtP.um.g41743 339 336 280
CHR25.AtP.um.g41744 161 174 175
CHR25.AtP.um.g41745 85 109 104
CHR25.AtP.um.g41746 182 152 181
CHR25.AtP.um.g41747 196 165 208
CHR25.AtP.um.g41748 384 403 375
CHR25.AtP.um.g41749 66 73 61
CHR25.AtP.um.g41750 227 280 235
CHR25.AtP.um.g41751 90 80 86
CHR25.AtP.um.g41752 90 104 83
CHR25.AtP.um.g41753 67 75 70
CHR25.AtP.um.g41754 196 188 199
CHR25.AtP.um.g41755 254 235 240
CHR25.AtP.um.g41756 69 62 71
CHR25.AtP.um.g41757 137 134 126
CHR25.AtP.um.g41758 549 529 545
CHR25.AtP.um.g41759 118 99 104
CHR25.AtP.um.g41760 120 116 130
CHR25.AtP.um.g41761 172 169 166
CHR25.AtP.um.g41762 308 331 322
CHR25.AtP.um.g41763 321 301 306
CHR25.AtP.um.g41764 132 119 131
CHR25.AtP.um.g41765 310 300 265
CHR25.AtP.um.g41766 290 273 310
CHR25.AtP.um.g41767 153 145 164
CHR25.AtP.um.g41768 88 82 93
CHR25.AtP.um.g41769 181 177 177
CHR25.AtP.um.g41770 215 223 208
CHR25.AtP.um.g41771 155 148 145
CHR25.AtP.um.g41772 341 324 302
CHR25.AtP.um.g41773 204 210 218
CHR25.AtP.um.g41774 80 67 84
CHR25.AtP.um.g41775 33 30 18
CHR25.AtP.um.g41776 281 320 288
CHR25.AtP.um.g41777 218 197 217
CHR25.AtP.um.g41778 335 314 301
CHR25.AtP.um.g41779 176 183 199
CHR25.AtP.um.g41780 68 61 53
CHR25.AtP.um.g41781 248 244 257
CHR25.AtP.um.g41782 210 238 246
CHR25.AtP.um.g41783 272 258 274
CHR25.AtP.um.g41784 330 323 309
CHR25.AtP.um.g41785 325 384 366
CHR25.AtP.um.g41786 469 523 458
CHR25.AtP.um.g41787 131 115 137
CHR25.AtP.um.g41788 501 507 501
CHR25.AtP.um.g41789 179 151 171
CHR25.AtP.um.g41790 267 232 226
CHR25.AtP.um.g41791 52 53 49
CHR25.AtP.um.g41792 205 196 183
CHR25.AtP.um.g41793 96 87 95
CHR25.AtP.um.g41794 158 164 169
CHR25.AtP.um.g41795 365 359 352
CHR25.AtP.um.g41796 65 73 79
CHR25.AtP.um.g41797 57 63 74
CHR25.AtP.um.g41798 249 232 222
CHR25.AtP.um.g41799 90 88 92
CHR25.AtP.um.g41800 529 587 546
CHR25.AtP.um.g41801 60 72 66
CHR25.AtP.um.g41802 223 225 228
CHR25.AtP.um.g41803 690 591 600
CHR25.AtP.um.g41804 212 192 189
CHR25.AtP.um.g41805 260 216 230
CHR25.AtP.um.g41806 838 841 904
CHR25.AtP.um.g41807 395 420 406
CHR25.AtP.um.g41808 151 119 143
CHR25.AtP.um.g41809 194 184 183
CHR25.AtP.um.g41810 143 109 117
CHR25.AtP.um.g41811 293 319 310
CHR25.AtP.um.g41812 106 124 128
CHR25.AtP.um.g41813 423 416 439
CHR25.AtP.um.g41814 317 287 327
CHR25.AtP.um.g41815 300 268 233
CHR25.AtP.um.g41816 153 146 131
CHR25.AtP.um.g41817 41 56 45
CHR25.AtP.um.g41818 411 399 398
CHR25.AtP.um.g41819 292 300 279
CHR25.AtP.um.g41820 106 119 95
CHR25.AtP.um.g41821 106 93 91
CHR25.AtP.um.g41822 63 76 87
CHR25.AtP.um.g41823 129 120 149
CHR25.AtP.um.g41824 122 103 121
CHR25.AtP.um.g41825 291 287 288
CHR25.AtP.um.g41826 275 224 291
CHR25.AtP.um.g41827 49 65 49
CHR25.AtP.um.g41828 55 63 63
CHR25.AtP.um.g41829 178 198 179
CHR25.AtP.um.g41830 63 47 65
CHR25.AtP.um.g41831 291 316 315
CHR25.AtP.um.g41832 263 219 211
CHR25.AtP.um.g41833 4 8 6
CHR25.AtP.um.g41834 110 122 102
CHR25.AtP.um.g41835 104 112 94
CHR25.AtP.um.g41836 311 347 316
CHR25.AtP.um.g41837 85 94 111
CHR25.AtP.um.g41838 234 252 206
CHR25.AtP.um.g41839 98 119 100
CHR25.AtP.um.g41840 468 497 486
CHR25.AtP.um.g41841 207 210 192
CHR25.AtP.um.g41842 82 107 111
CHR25.AtP.um.g41843 282 313 292
CHR25.AtP.um.g41844 102 107 111
CHR25.AtP.um.g41845 135 122 113
CHR25.AtP.um.g41846 250 249 229
CHR25.AtP.um.g41847 57 48 74
CHR25.AtP.um.g41848 126 109 101
CHR25.AtP.um.g41849 161 173 193
CHR25.AtP.um.g41850 56 51 63
CHR25.AtP.um.g41851 189 198 179
CHR25.AtP.um.g41852 215 210 220
CHR25.AtP.um.g41853 54 51 58
CHR25.AtP.um.g41854 768 811 761
CHR25.AtP.um.g41855 1067 1141 1111
CHR25.AtP.um.g41856 303 301 275
CHR25.AtP.um.g41857 156 161 158
CHR25.AtP.um.g41858 98 124 110
CHR25.AtP.um.g41859 60 53 68
CHR25.AtP.um.g41860 107 111 106
CHR25.AtP.um.g41861 252 255 225
CHR25.AtP.um.g41862 495 483 496
CHR25.AtP.um.g41863 258 260 271
CHR25.AtP.um.g41864 440 449 449
CHR25.AtP.um.g41865 646 642 680
CHR25.AtP.um.g41866 522 484 511
CHR25.AtP.um.g41867 371 384 362
CHR25.AtP.um.g41868 212 181 258
CHR25.AtP.um.g41869 109 116 90
CHR25.AtP.um.g41870 444 469 455
CHR25.AtP.um.g41871 359 336 354
CHR25.AtP.um.g41872 120 126 127
CHR25.AtP.um.g41873 12 11 14
CHR25.AtP.um.g41874 83 99 97
CHR25.AtP.um.g41875 113 124 128
CHR25.AtP.um.g41876 92 91 90
CHR25.AtP.um.g41877 267 275 266
CHR25.AtP.um.g41878 199 212 217
CHR25.AtP.um.g41879 292 286 269
CHR25.AtP.um.g41880 313 329 335
CHR25.AtP.um.g41881 166 141 147
CHR25.AtP.um.g41882 82 79 89
CHR25.AtP.um.g41883 133 128 146
CHR25.AtP.um.g41884 273 325 289
CHR25.AtP.um.g41885 209 214 198
CHR25.AtP.um.g41886 91 85 92
CHR25.AtP.um.g41887 292 330 326
CHR25.AtP.um.g41888 206 186 217
CHR25.AtP.um.g41889 182 160 170
CHR25.AtP.um.g41890 137 130 134
CHR25.AtP.um.g41891 202 193 200
CHR25.AtP.um.g41892 76 60 73
CHR25.AtP.um.g41893 115 109 121
CHR25.AtP.um.g41894 100 87 101
CHR25.AtP.um.g41895 71 70 71
CHR25.AtP.um.g41896 507 554 553
CHR25.AtP.um.g41897 643 592 630
CHR25.AtP.um.g41898 36 44 29
CHR25.AtP.um.g41899 0 0 0
CHR25.AtP.um.g41900 116 108 128
CHR25.AtP.um.g41901 233 242 264
CHR25.AtP.um.g41902 102 83 107
CHR25.AtP.um.g41903 131 118 116
CHR25.AtP.um.g41904 442 459 415
CHR25.AtP.um.g41905 209 200 232
CHR25.AtP.um.g41906 93 91 92
CHR25.AtP.um.g41907 119 121 158
CHR25.AtP.um.g41908 90 99 101
CHR25.AtP.um.g41909 49 56 56
CHR25.AtP.um.g41910 173 158 155
CHR25.AtP.um.g41911 587 550 578
CHR25.AtP.um.g41912 269 258 304
CHR25.AtP.um.g41913 182 185 163
CHR25.AtP.um.g41914 90 55 82
CHR25.AtP.um.g41915 89 93 75
CHR25.AtP.um.g41916 142 153 136
CHR25.AtP.um.g41917 654 688 656
CHR25.AtP.um.g41918 223 219 228
CHR25.AtP.um.g41919 170 170 164
CHR25.AtP.um.g41920 147 162 112
CHR25.AtP.um.g41921 97 83 93
CHR25.AtP.um.g41922 347 340 389
CHR25.AtP.um.g41923 643 662 630
CHR25.AtP.um.g41924 88 97 103
CHR25.AtP.um.g41925 94 95 100
CHR25.AtP.um.g41926 228 255 247
CHR25.AtP.um.g41927 192 190 172
CHR25.AtP.um.g41928 376 354 377
CHR25.AtP.um.g41929 294 281 264
CHR25.AtP.um.g41930 246 278 272
CHR25.AtP.um.g41931 376 394 388
CHR25.AtP.um.g41932 257 270 226
CHR25.AtP.um.g41933 312 325 336
CHR25.AtP.um.g41934 248 230 257
CHR25.AtP.um.g41935 370 362 399
CHR25.AtP.um.g41936 504 539 497
CHR25.AtP.um.g41937 77 74 76
CHR25.AtP.um.g41938 180 211 173
CHR25.AtP.um.g41939 328 342 378
CHR25.AtP.um.g41940 813 791 796
CHR25.AtP.um.g41941 588 603 604
CHR25.AtP.um.g41942 485 492 478
CHR25.AtP.um.g41943 65 69 69
CHR25.AtP.um.g41944 355 342 337
CHR25.AtP.um.g41945 303 301 292
CHR25.AtP.um.g41946 296 261 273
CHR25.AtP.um.g41947 68 90 104
CHR25.AtP.um.g41948 178 182 189
CHR25.AtP.um.g41949 53 48 60
CHR25.AtP.um.g41950 55 52 58
CHR25.AtP.um.g41951 84 81 77
CHR25.AtP.um.g41952 490 502 532
CHR25.AtP.um.g41953 180 176 159
CHR25.AtP.um.g41954 469 457 434
CHR25.AtP.um.g41955 342 359 371
CHR25.AtP.um.g41956 217 207 187
CHR25.AtP.um.g41957 312 295 327
CHR25.AtP.um.g41958 68 78 81
CHR25.AtP.um.g41959 234 241 218
CHR25.AtP.um.g41960 35 38 46
CHR25.AtP.um.g41961 148 158 174
CHR25.AtP.um.g41962 62 60 74
CHR25.AtP.um.g41963 273 271 276
